Issue key,Status,Priority,Custom field (Severity),Project key,Issue Type,Created,Assignee,Custom field (Digital Service),Summary,Description
DCM021CX0118-23922,Closed,Medium,Critical,DCM021CX0118,Bug,2021-12-08T04:18:00,Leibinitz Sánchez,,QA - FR Drivers iOS Remove button enabled when ticket status On Site,QA - FR Drivers iOS Remove button enabled when ticket status On Site  *Data* Order 1009813895 Customer 50380109 Ticket 4844081202  *Steps* Create order in RMS SRQ for FR  Batch it in SAP and create tickets Add a ticket to Driver iOS FR QA Move ticket status to On Site Go back to the ACTIVE screen  The Remove button is still enabled and the ticket can be removed.  *Expected behaviour * According to user story  [https://cemexpmo.atlassian.net/browse/DCM001CX1244-10952#icft=DCM001CX1244-10952|https://cemexpmo.atlassian.net/browse/DCM001CX1244-10952#icft=DCM001CX1244-10952|smart-link] the Remove button should be disabled when ticket status On Site    !image-20211208-104616.png|width=376 height=777!      !image-20211208-104636.png|width=374 height=790!    !image-20211208-104701.png|width=362 height=799!
DCM021CX0118-23923,Closed,Medium,Major,DCM021CX0118,Bug,2021-12-08T08:27:00,German Ortiz,,[PP] [RMS Legacy] Calendars API is returning 0 days offer and order goes by request.,When the user starts creating an order  the calendar API return 0 days offer and the order goes by request. there might be a configuration missing.  Evidence  {code:java}{links: [{href: "/v1/ltm/orders/calendars"  method: "GET"  rel: "self"}] …}  calendars: [{links: [{href: "/v2/amm/searchslots"  method: "GET"  rel: "searchlots"}] …}]  0: {links: [{href: "/v2/amm/searchslots"  method: "GET"  rel: "searchlots"}] …}  amortizationPercentage: 100  approvedProdsOpt: ""  approvedProducts: false  bigOrder: {quantity: 150  plantCode: "5141"}  calendarType: "M"  countryCode: "US"  group: {groupId: 51  groupCode: "08"  groupDesc: "MID SOUTH"}  links: [{href: "/v2/amm/searchslots"  method: "GET"  rel: "searchlots"}]  loadSize: 10  offerDays: 0  originOfDays: "RMS-C"  preferentPartnerFlag: false  pump: {flagLinearMeters: false  unloadMethods: [{}  {}]}  serviceLevel: {serviceLevelCode: "C"}  subGroup: {subGroupId: 5  subGroupCode: "382"  subGroupDesc: "MAT BLUE STAR"}  count: 1  links: [{href: "/v1/ltm/orders/calendars"  method: "GET"  rel: "self"}]{code}  Steps Login in PP  with Support CX GO user. Open Dr horton customer. select Hector RMS jobsite and start creating an order. The calendar APIs fails and returns 0 days offer.  This is the request  {{https://pp.cemexgo.com/api/v1/ltm/orders/calendars?jobsiteCode=0050268331&productTypeCode=0006}}  User pass [USCXGOV2@cemexlabs.com|mailto:USCXGOV2@cemexlabs.com] C3m3xgo01
DCM021CX0118-23925,Closed,Medium,Major,DCM021CX0118,Bug,2021-12-09T05:18:00,Leibinitz Sánchez,,QA - FR RMX Driver iOS Showing incomplete Extra fields,QA - FR RMX Driver iOS Showing incomplete Extra fields    *Data*  Order 1009814003  Customer 50380109  Ticket 4844091201    *Steps*  Create order in RMS SRQ for FR   Batch it in SAP and create tickets  Add a ticket to Driver iOS FR QA  Go to Extras  incomplete options showing    *Expected behaviour*  All of the options in Extra should show and the user should be able to enter the relevant information.     !image-2021-12-09-11-17-44-188.png|thumbnail! 
DCM021CX0118-23926,Closed,Medium,Critical,DCM021CX0118,Bug,2021-12-09T05:33:00,Leibinitz Sánchez,,QA - FR Driver iOS RMX Terms of Delivery Ticket not showing Terms and conditions on signature screen,QA - FR Driver iOS RMX Terms of Delivery Ticket not showing Terms and conditions on the signature screen    *Data*  Order 1009814003  Customer 50380109  Ticket 4844091201    *Steps*  Create order in RMS SRQ for FR   Batch it in SAP and create tickets  Add a ticket to Driver iOS FR QA  Complete the steps to get to the signature page  Tap on "Terms of Delivery Ticket"  The app shows an error    *Expected Behaviour*  Terms & Conditions should show     !image-2021-12-09-11-24-42-200.png|thumbnail! 
DCM021CX0118-23927,Closed,Medium,Minor,DCM021CX0118,Bug,2021-12-09T17:03:00,German Ortiz,,[RMS] Order request # is different in the order detail.,The order request # in the order detail is different than the one displayed in the order history.      Evidence   !image-2021-12-09-16-56-16-987.png|thumbnail!    !image-2021-12-09-16-56-33-779.png|thumbnail!     Steps  1-  in QA in order history open an order  the order in the order detail is different
DCM021CX0118-23929,Analysis,Medium,Critical,DCM021CX0118,Bug,2021-12-10T09:11:00,Gerardo Herrera Guerrero,,[Enhancement] US- Bulk Cement Delivery - No Showed  Window warning that says   "load  #número (from 25 LOAD) and Screens not show more than 30 LOADS,Not showed  Windows warning to accept or not When the Unit Measure  is LOAD   and the Quantity is Greather than 25     **    The User of Customer can captured  value of Quantity  30   60  90  or 999   and  for error or not  captured  Unit measure  "LOAD" then CemexGo will genered to much list of Delivery    **  Additionally if you select more than 30 LOAD the screen only reaches to show 30 "load" and does not show a button to advance or way to advance to below      Screen 1    !image-2021-12-10-09-08-26-920.png|thumbnail!     Screen 2    !image-2021-12-10-09-08-41-034.png|thumbnail!     Screen 3    !image-2021-12-10-09-08-51-193.png|thumbnail!         
DCM021CX0118-23930,Closed,Medium,Critical,DCM021CX0118,Bug,2021-12-10T09:30:00,Gerardo Herrera Guerrero,,US -Bulk Cement Delivery - Digital Confirmation send Counteroffer by day the hours is incorrect when do not have capacity,Digital Confirmation send Counteroffer by day the hours is incorrect when do not have capacity      Scenario:   1.- Remove capacity on a specific day and configure capacity for the next day.          2.- Generate order for the day that you do not have Capacity    3 .  verify the counteroffer received at CemexGo    4. validate the hours of counteroffer received  ALWAYS RECEIVE AN HOUR OF 0.00 HOURS.      Screen 1 .-     !image-2021-12-10-09-25-41-485.png|thumbnail!     Screen 2.-    !image-2021-12-10-09-26-17-564.png|thumbnail!     
DCM021CX0118-23931,Open,Medium,Major,DCM021CX0118,Bug,2021-12-10T10:21:00,Jesús U. Garza,,[Command] Webhook does not perform a retry when an order is modified/canceled while is opened in command,While order was opened in command and the order is updated in cemex go  the following error occurred. The transaction was left in Waiting Send Modify and there was no retry. The reason is that there was no transaction Id in the  response of the error.  In the console the orders are left in “Pending Online Orders” Tab  *In the order taking console  both orders appear in the Pending Online Orders tab One as pending cancelation and pending modification.*  The request # was 4717997  {code:java}{    "BOD": {      "Description": {        "ErrorLevel": "Critical"         "ErrorCode": "2909"         "ErrorMessage": "Locked record encountered (ORDR:ORDR)!"      }       "Note": {        "OriginalNoun": "SalesOrder"         "OriginalOrderGUID": "4717997-20211209"         "OriginalVerb": "Change"         "ResponseExpression": "Rejected"         "Keys": "ORDER_DATE=20211214\\;ORDER_CODE= 3010"         "Table": "ORDR"         "TransactionID": ""         "SourceSystemID": ""      }       "BodFailureMessage": {        "ReasonCode": "2909"         "ID": "4717997-20211209"         "Description": "Locked record encountered (ORDR:ORDR)!"         "type": ""         "languageID": ""      }    }  }{code}
DCM021CX0118-23932,Closed,Medium,Critical,DCM021CX0118,Bug,2021-12-10T10:33:00,Leibinitz Sánchez,,QA - FR Driver iOS AGG incorrect time on ePOD,QA - FR Driver iOS AGG incorrect time on ePOD    *Data*  Order 2012013194  Customer 50535774  Delivery ticket J45400100905  S3 user  aamrah@mailinator.com   Customer$ervic3    *Steps*  add an AGG ticket to Driver iOS  complete the DT statuses On Site  Unloading...  Then download the ePOD in S3 Console  Track web or Driver iOS   Timestamps not correct ePOD please see the image attached   !image-2021-12-10-16-30-29-639.png|thumbnail!    !image-2021-12-10-16-32-06-184.png|thumbnail!    !image-2021-12-10-16-33-08-216.png|thumbnail!      [^EPOD-BRICOMAN GUICHAINVILLE-0070275721-20211210-2012013194-J45400100905 (1)] 
DCM021CX0118-23933,Closed,Medium,Major,DCM021CX0118,Bug,2021-12-10T10:58:00,Leibinitz Sánchez,,QA - FR AGG Driver iOS Extra field visible ,QA - FR AGG Driver iOS Extra field visible     *Data*  Order 2012013194  Customer 50535774  Delivery ticket J45400100905    Steps  Create a delivery ticket for AGGs  then add to Driver iOS  Extra field is visible   Tap on Add under the Extra field and the screen is blank  see the screenshots below   !image-2021-12-10-16-56-50-234.png|thumbnail!    !image-2021-12-10-16-57-13-067.png|thumbnail!     *Expected behaviour*  According to the user-story user shouldn't be able to see Add Extra option DCM001CX1244-11242  
DCM021CX0118-23935,Closed,Medium,Minor,DCM021CX0118,Bug,2021-12-11T17:44:00,Gerardo Herrera Guerrero,,US Bulk Cement - Multiple orders - Adding multiple PO without text creates orders,Scenario:    1. Select "Use multiple purchase orders".  2. Add next text " PO1 ".  3. Click "Generate" button.    Result:  CemexGo created 3 orders  two of them with the PO field in blank.    Expected result:  Creates only the POs with value. In the example  CemexGo should only create one order  with the PO: "Po1".     
DCM021CX0118-23936,Closed,Medium,Critical,DCM021CX0118,Bug,2021-12-13T10:50:00,Jose Antonio Lopez Gonzalez,,MO UAT - No permite subir archivos ,No permite subir archivos  muestra el que se  está procesando.     !image-2021-12-13-10-48-18-412.png|thumbnail!    [^MultiOrders_50025163_13_12_2021 10_29_V1.0.0.xlsx] 
DCM021CX0118-23937,Closed,Medium,Minor,DCM021CX0118,Bug,2021-12-14T08:49:00,Thomas Krist,,UK_QA_UATs_Same ticket twice in Delivery Tracking Console,When checking a ticket in delivery tracking console  one ticket appears twice in delivery tracking console.    *Steps:*  # Click on Reports  # Click on Reports & Documents  # Click on Additional Products and Notes  # Select Plant I067  # Select Date 29/11/2021 - 01/12/2021    Data:  user: osplanner21.uk@yopmail.com  password: u47@Gbcxgo    DT 227963286  order 0227961565  customer 50500177  jobsite 70502197  plant I067     !image-2021-12-14-15-41-49-923.png|thumbnail!    
DCM021CX0118-23938,Closed,Medium,Minor,DCM021CX0118,Bug,2021-12-14T08:59:00,Mario Ramirez Rivera,,[Enhancement] US Bulk Cement - Add description of time format ,Digital confirmation design.    - In field "Delivery TIme" add in the label that the field is using 24hr format or use AM and PM format in the hours displayed.
DCM021CX0118-23939,Closed,Medium,Critical,DCM021CX0118,Bug,2021-12-14T09:08:00,Rafael de Jesus Sanchez Solorzano,,QA - FR Driver iOS trucks not visible in Track and S3 Console,QA - FR Driver iOS trucks not visible in Track and S3 Console    *Data*  Order 1009814187  Ticket   Businessline RMX    *Steps*  Create order in RMS  Batch the order  Add the ticket to Driver iOS FR  The truck doesn't show in console or in track  Leave the geofence of the plant  The truck still doesn't show in Console or Track    *Expected Behaviour*  The truck should show in the Console and Track   !image-2021-12-14-15-00-59-733.png|thumbnail!    !image-2021-12-14-15-03-37-231.png|thumbnail! 
DCM021CX0118-23940,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-12-14T09:12:00,Thomas Krist,,UK_QA_UATs_Ticket report not visible in Delivery Tracking Console,Driver Android V1.8.8.20 When finishing and checking a ticket in delivery tracking console  the ticket wasn't appearing in delivery tracking console even though it's visible in CMX Go.  *Steps:*  # Click on Reports # Click on Reports & Documents # Click on Additional Products and Notes # Select Plant I800 # Select Date 01/12/2021 - 07/12/2021  *Data:* For CMX Go: user: frankkey@mailinator.com psswd: TestGBcxg0  For Delivery tracking console: user: osplanner21.uk@yopmail.com password: u47@Gbcxgo  DT 227963400/I8000227963400 Customer 50540663 Jobsite 70316184 order 0227963393  !image-2021-12-14-16-11-15-660.png|width=200 height=183!     !image-2021-12-14-16-11-26-098.png|width=200 height=183!   
DCM021CX0118-23941,Rejected,Medium,Major,DCM021CX0118,Bug,2021-12-14T10:03:00,German Ortiz,,[Command] Action Log in the email notification from modified orders is not displaying all the values. ,This is the original order   !image-2021-12-14-10-00-15-619.png|thumbnail!   Once modified  I modified Quantiy  spacing and slump.   !image-2021-12-14-10-00-31-036.png|thumbnail!     In the email notification action log only slump is displayed.   !image-2021-12-14-10-01-25-969.png|thumbnail!     Steps  1- create a command order  2- once the order is in to be confirmed status modify the order and update quantity  spacing and slump.  3- Look for the email arrived.  4- Not all the values modified are listed.     This is a existing bug 
DCM021CX0118-23942,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-12-14T11:27:00,Daniela Garcia,,MO UAT - Confirma los pedidos  pero no muestra el número de pedido,Se confirman los pedidos o quedan en Reserva Anticipada  pero no muestra el número de pedido en el Excell       !image-2021-12-14-11-25-10-389.png|thumbnail!      [^MultiOrders_50025163_13_12_2021 10_29_V1.0.1.xlsx] 
DCM021CX0118-23943,Open,Medium,Minor,DCM021CX0118,Bug,2021-12-14T13:37:00,Gerardo Herrera Guerrero,,[Enhancement] US Bulk Cement - Counteroffer confirmation,Scenerio:    1. Select a material.  2. Select a delivery date and time where the material doesn't have capacity.  3. Select a time in the counteroffer.    Expected result:  When the user selects the one of the time options  there should be a delivery confirmation (image attached as reference).
DCM021CX0118-23944,Analysis,Medium,Critical,DCM021CX0118,Bug,2021-12-15T03:44:00,Gerardo Herrera Guerrero,,[Enhancement]  [Stopper] US - Bulk Cement Delivery-  When a Order was generate with Status "Under Revision" the Order in "History of Order"  has status Completed r revision should be displayed as "under revision" in order History , Bulk Cement Delivery-  When a Order was generate with Status "Under Revision" the Order in "History of Order"  has status Completed r revision should be displayed as "under revision" in order History    1.- Created  a Sales Order  with the new experience  2.- Review the Order number created   had a status "Under Revisión"  3.- Go to "History of Order"   and check the status       Expect Result :    The Status should be in status  "Under Revision"    Issue :  The status  of the Order was create  how "Under Revision"  appear  how  "Confirmed"          
